Rpsi(lP),Evac
1.194847575753862838e+40,3.835855446733053009e-01
1.195948798338781926e+40,3.832452581206824416e-01
1.197051035857513122e+40,3.829046263999051902e-01
1.198154289245423367e+40,3.825636503933765864e-01
1.199258559438820874e+40,3.822223309843856276e-01
1.200363847374797238e+40,3.818806690571167062e-01
1.201470153991387257e+40,3.815386654966236302e-01
1.202577480227410809e+40,3.811963211888629854e-01
1.203685827022632182e+40,3.808536370206683785e-01
1.204795195317603158e+40,3.805106138797595405e-01
1.205905586053801074e+40,3.801672526547226205e-01
1.207017000173571277e+40,3.798235542350130167e-01
1.208129438620068365e+40,3.794795195110023389e-01
1.209242902337394979e+40,3.791351493738664979e-01
1.210357392270444880e+40,3.787904447157174337e-01
1.211472909365062287e+40,3.784454064294783815e-01
1.212589454567883263e+40,3.781000354089921189e-01
1.213707028826496267e+40,3.777543325488959547e-01
1.214825633089283051e+40,3.774082987447542337e-01
1.215945268305579212e+40,3.770619348929332704e-01
1.217065935425516061e+40,3.767152418907099287e-01
1.218187635400159650e+40,3.763682206361520510e-01
1.219310369181453230e+40,3.760208720282207651e-01
1.220434137722157040e+40,3.756731969667130300e-01
1.221558941975989760e+40,3.753251963522777346e-01
1.222684782897468924e+40,3.749768710863884968e-01
1.223811661442071472e+40,3.746282220713782474e-01
1.224939578566075377e+40,3.742792502104126950e-01
1.226068535226719710e+40,3.739299564075000970e-01
1.227198532382045784e+40,3.735803415674637806e-01
1.228329570991038114e+40,3.732304065959837214e-01
1.229461652013565184e+40,3.728801523995383671e-01
1.230594776410319240e+40,3.725295798854822982e-01
1.231728945142958942e+40,3.721786899619267674e-01
1.232864159173948821e+40,3.718274835378734267e-01
1.234000419466720307e+40,3.714759615230940892e-01
1.235137726985513358e+40,3.711241248282093341e-01
1.236276082695536042e+40,3.707719743646236132e-01
1.237415487562805679e+40,3.704195110445978045e-01
1.238555942554311327e+40,3.700667357811598945e-01
1.239697448637851781e+40,3.697136494881765878e-01
1.240840006782178468e+40,3.693602530802959638e-01
1.241983617956935731e+40,3.690065474729876116e-01
1.243128283132601101e+40,3.686525335825225902e-01
1.244274003280627231e+40,3.682982123259513907e-01
1.245420779373281348e+40,3.679435846211397410e-01
1.246568612383807732e+40,3.675886513867408500e-01
1.247717503286266205e+40,3.672334135422056223e-01
1.248867453055696059e+40,3.668778720077554567e-01
1.250018462667953581e+40,3.665220277044171082e-01
1.251170533099855427e+40,3.661658815540078105e-01
1.252323665329118902e+40,3.658094344790829844e-01
1.253477860334301033e+40,3.654526874030402661e-01
1.254633119094942186e+40,3.650956412499979931e-01
1.255789442591404070e+40,3.647382969449057821e-01
1.256946831805033912e+40,3.643806554134162434e-01
1.258105287718000525e+40,3.640227175820214267e-01
1.259264811313461381e+40,3.636644843779242575e-01
1.260425403575396747e+40,3.633059567291493375e-01
1.261587065488776517e+40,3.629471355644146580e-01
1.262749798039396280e+40,3.625880218132683797e-01
1.263913602214021186e+40,3.622286164059655422e-01
1.265078479000326703e+40,3.618689202735485000e-01
1.266244429386836242e+40,3.615089343477875250e-01
1.267411454363066950e+40,3.611486595612226069e-01
1.268579554919365057e+40,3.607880968471354199e-01
1.269748732047072945e+40,3.604272471395602029e-01
1.270918986738363045e+40,3.600661113732552820e-01
1.272090319986405397e+40,3.597046904837392090e-01
1.273262732785202987e+40,3.593429854072628937e-01
1.274436226129736098e+40,3.589809970808260919e-01
1.275610801015903072e+40,3.586187264421173970e-01
1.276786458440456960e+40,3.582561744296209882e-01
1.277963199401153497e+40,3.578933419824922302e-01
1.279141024896583545e+40,3.575302300406703604e-01
1.280319935926343064e+40,3.571668395447485378e-01
1.281499933490864836e+40,3.568031714361116769e-01
1.282681018591587225e+40,3.564392266568128798e-01
1.283863192230788799e+40,3.560750061496537056e-01
1.285046455411754678e+40,3.557105108581180564e-01
1.286230809138611153e+40,3.553457417264466178e-01
1.287416254416472931e+40,3.549806996995508168e-01
1.288602792251381242e+40,3.546153857230554540e-01
1.289790423650241214e+40,3.542498007433026452e-01
1.290979149620970085e+40,3.538839457073302830e-01
1.292168971172330135e+40,3.535178215628821397e-01
1.293359889314097207e+40,3.531514292583796677e-01
1.294551905056893875e+40,3.527847697429585816e-01
1.295745019412358452e+40,3.524178439664399365e-01
1.296939233392976710e+40,3.520506528793415635e-01
1.298134548012231782e+40,3.516831974328550325e-01
1.299330964284540095e+40,3.513154785788507040e-01
1.300528483225189708e+40,3.509474972699265227e-01
1.301727105850489742e+40,3.505792544592888915e-01
1.302926833177600399e+40,3.502107511008929475e-01
1.304127666224704876e+40,3.498419881493106676e-01
1.305329606010838904e+40,3.494729665598446666e-01
1.306532653556063382e+40,3.491036872883959696e-01
1.307736809881293679e+40,3.487341512916050656e-01
1.308942076008471542e+40,3.483643595267185700e-01
1.310148452960395120e+40,3.479943129517044098e-01
1.311355941760869357e+40,3.476240125251252588e-01
1.312564543434643125e+40,3.472534592062473391e-01
1.313774259007344670e+40,3.468826539549785815e-01
1.314985089505633932e+40,3.465115977318863338e-01
1.316197035957031127e+40,3.461402914981684398e-01
1.317410099390089133e+40,3.457687362156898758e-01
1.318624280834223034e+40,3.453969328469542743e-01
1.319839581319882755e+40,3.450248823551145261e-01
1.321056001878381636e+40,3.446525857039440810e-01
1.322273543542048029e+40,3.442800438578801914e-01
1.323492207344162440e+40,3.439072577819624055e-01
1.324711994318891998e+40,3.435342284419091174e-01
1.325932905501443992e+40,3.431609568040226987e-01
1.327154941927892754e+40,3.427874438352661035e-01
1.328378104635355193e+40,3.424136905031945899e-01
1.329602394661815985e+40,3.420396977760389312e-01
1.330827813046304317e+40,3.416654666225771297e-01
1.332054360828719320e+40,3.412909980122776910e-01
1.333282039050006329e+40,3.409162929151713928e-01
1.334510848751982074e+40,3.405413523019345523e-01
1.335740790977489661e+40,3.401661771438272419e-01
1.336971866770333052e+40,3.397907684127370320e-01
1.338204077175212504e+40,3.394151270811563426e-01
1.339437423237878593e+40,3.390392541221602940e-01
1.340671906004958362e+40,3.386631505094441774e-01
1.341907526524131347e+40,3.382868172172939780e-01
1.343144285843954039e+40,3.379102552205971999e-01
1.344382185014037836e+40,3.375334654948138891e-01
1.345621225084873753e+40,3.371564490160142702e-01
1.346861407107986675e+40,3.367792067608555429e-01
1.348102732135870323e+40,3.364017397065601211e-01
1.349345201221922934e+40,3.360240488309525486e-01
1.350588815420601526e+40,3.356461351124306325e-01
1.351833575787246354e+40,3.352679995299758797e-01
1.353079483378259353e+40,3.348896430631248533e-01
1.354326539250927152e+40,3.345110666920128595e-01
1.355574744463599264e+40,3.341322713973113867e-01
1.356824100075512557e+40,3.337532581603059323e-01
1.358074607146968476e+40,3.333740279627996350e-01
1.359326266739156787e+40,3.329945817871912128e-01
1.360579079914312009e+40,3.326149206164122352e-01
1.361833047735648132e+40,3.322350454339709214e-01
1.363088171267291403e+40,3.318549572239302692e-01
1.364344451574438450e+40,3.314746569708847401e-01
1.365601889723178814e+40,3.310941456599983401e-01
1.366860486780672905e+40,3.307134242769751431e-01
1.368120243814976460e+40,3.303324938080699491e-01
1.369381161895217776e+40,3.299513552400591410e-01
1.370643242091422175e+40,3.295700095602784874e-01
1.371906485474667226e+40,3.291884577565999948e-01
1.373170893117018915e+40,3.288067008174095918e-01
1.374436466091462740e+40,3.284247397316447659e-01
1.375703205472063766e+40,3.280425754887651424e-01
1.376971112333786744e+40,3.276602090787633648e-01
1.378240187752676961e+40,3.272776414921355626e-01
1.379510432805682047e+40,3.268948737199192101e-01
1.380781848570831378e+40,3.265119067536634834e-01
1.382054436127058366e+40,3.261287415854406957e-01
1.383328196554381069e+40,3.257453792078157662e-01
1.384603130933722066e+40,3.253618206138920721e-01
1.385879240347068514e+40,3.249780667972607118e-01
1.387156525877404936e+40,3.245941187520116622e-01
1.388434988608645033e+40,3.242099774727788541e-01
1.389714629625793199e+40,3.238256439546493559e-01
1.390995450014762702e+40,3.234411191932420326e-01
1.392277450862558465e+40,3.230564041846372136e-01
1.393560633257095977e+40,3.226714999254556293e-01
1.394844998287385045e+40,3.222864074127607670e-01
1.396130547043347735e+40,3.219011276441376967e-01
1.397417280615978908e+40,3.215156616176292337e-01
1.398705200097279257e+40,3.211300103317814569e-01
1.399994306580186872e+40,3.207441747856200065e-01
1.401284601158739000e+40,3.203581559786276567e-01
1.402576084927889737e+40,3.199719549107820638e-01
1.403868758983693787e+40,3.195855725825266225e-01
1.405162624423124150e+40,3.191990099947806803e-01
1.406457682344256853e+40,3.188122681489102828e-01
1.407753933846088157e+40,3.184253480467664210e-01
1.409051380028718796e+40,3.180382506906547779e-01
1.410350021993171918e+40,3.176509770833472190e-01
1.411649860841553863e+40,3.172635282280583668e-01
1.412950897676987200e+40,3.168759051284502082e-01
1.414253133603542049e+40,3.164881087886768918e-01
1.415556569726397845e+40,3.161001402132934679e-01
1.416861207151660780e+40,3.157120004073357689e-01
1.418167046986548780e+40,3.153236903762483001e-01
1.419474090339207496e+40,3.149352111259651754e-01
1.420782338318896728e+40,3.145465636628103079e-01
1.422091792035805939e+40,3.141577489935781231e-01
1.423402452601217219e+40,3.137687681254683336e-01
1.424714321127436860e+40,3.133796220661320131e-01
1.426027398727726688e+40,3.129903118236481152e-01
1.427341686516467755e+40,3.126008384065002699e-01
1.428657185608974885e+40,3.122112028236155301e-01
1.429973897121683578e+40,3.118214060843339519e-01
1.431291822171966008e+40,3.114314491984202515e-01
1.432610961878316474e+40,3.110413331760329969e-01
1.433931317360167404e+40,3.106510590277638539e-01
1.435252889738076249e+40,3.102606277646071664e-01
1.436575680133539556e+40,3.098700403979712803e-01
1.437899689669157862e+40,3.094792979396550070e-01
1.439224919468566303e+40,3.090884014018520642e-01
1.440551370656364737e+40,3.086973517972035896e-01
1.441879044358284578e+40,3.083061501386712977e-01
1.443207941700999718e+40,3.079147974396868048e-01
1.444538063812316812e+40,3.075232947140107420e-01
1.445869411820987653e+40,3.071316429758548239e-01
1.447201986856899458e+40,3.067398432397402952e-01
1.448535790050885066e+40,3.063478965206482552e-01
1.449870822534891219e+40,3.059558038338918151e-01
1.451207085441908205e+40,3.055635661951695559e-01
1.452544579905898530e+40,3.051711846205688583e-01
1.453883307061965441e+40,3.047786601265435324e-01
1.455223268046163127e+40,3.043859937299241425e-01
1.456564463995687971e+40,3.039931864478883639e-01
1.457906896048688746e+40,3.036002392979994524e-01
1.459250565344459564e+40,3.032071532981761575e-01
1.460595473023247892e+40,3.028139294667037684e-01
1.461941620226448713e+40,3.024205688222039168e-01
1.463289008096412543e+40,3.020270723836732674e-01
1.464637637776614925e+40,3.016334411704605367e-01
1.465987510411585101e+40,3.012396762022424568e-01
1.467338627146835655e+40,3.008457784990701267e-01
1.468690989129030066e+40,3.004517490813039537e-01
1.470044597505793637e+40,3.000575889696938114e-01
1.471399453425904501e+40,2.996632991852799521e-01
1.472755558039104062e+40,2.992688807494727210e-01
1.474112912496289219e+40,2.988743346839815573e-01
1.475471517949321589e+40,2.984796620108948195e-01
1.476831375551196282e+40,2.980848637525873035e-01
1.478192486455971536e+40,2.976899409317657619e-01
1.479554851818696423e+40,2.972948945714740110e-01
1.480918472795581553e+40,2.968997256950686725e-01
1.482283350543805885e+40,2.965044353262306087e-01
1.483649486221712332e+40,2.961090244889346690e-01
1.485016880988613847e+40,2.957134942074887696e-01
1.486385536004989274e+40,2.953178455065029739e-01
1.487755452432289916e+40,2.949220794109013166e-01
1.489126631433134656e+40,2.945261969458909390e-01
1.490499074171116528e+40,2.941301991370014468e-01
1.491872781810973906e+40,2.937340870100680901e-01
1.493247755518518930e+40,2.933378615911734766e-01
1.494623996460564487e+40,2.929415239067634236e-01
1.496001505805097576e+40,2.925450749835117326e-01
1.497380284721082731e+40,2.921485158484435907e-01
1.498760334378660288e+40,2.917518475287920743e-01
1.500141655948951265e+40,2.913550710521506937e-01
1.501524250604253446e+40,2.909581874463299522e-01
1.502908119517847472e+40,2.905611977394806922e-01
1.504293263864168753e+40,2.901641029599588140e-01
1.505679684818735409e+40,2.897669041364414610e-01
1.507067383558074532e+40,2.893696022978679561e-01
1.508456361259896751e+40,2.889721984734237581e-01
1.509846619102899180e+40,2.885746936925795980e-01
1.511238158266963921e+40,2.881770889850604478e-01
1.512630979932961734e+40,2.877793853808572888e-01
1.514025085282950790e+40,2.873815839101964142e-01
1.515420475499979608e+40,2.869836856035783978e-01
1.516817151768286050e+40,2.865856914917477849e-01
1.518215115273100266e+40,2.861876026057044164e-01
1.519614367200819499e+40,2.857894199766792820e-01
1.521014908738933864e+40,2.853911446361396265e-01
1.522416741075954050e+40,2.849927776158346360e-01
1.523819865401584924e+40,2.845943199477020680e-01
1.525224282906528715e+40,2.841957726639493531e-01
1.526629994782684732e+40,2.837971367969813197e-01
1.528037002222950856e+40,2.833984133794811289e-01
1.529445306421423981e+40,2.829996034443096331e-01
1.530854908573202232e+40,2.826007080245869774e-01
1.532265809874559780e+40,2.822017281536267075e-01
1.533678011522873333e+40,2.818026648649820665e-01
1.535091514716548154e+40,2.814035191924225132e-01
1.536506320655194082e+40,2.810042921699097973e-01
1.537922430539426538e+40,2.806049848316375384e-01
1.539339845571067935e+40,2.802055982120001953e-01
1.540758566952947239e+40,2.798061333456048905e-01
1.542178595889103064e+40,2.794065912672401564e-01
1.543599933584582998e+40,2.790069730119156821e-01
1.545022581245645968e+40,2.786072796148316155e-01
1.546446540079561809e+40,2.782075121113894989e-01
1.547871811294788485e+40,2.778076715371691208e-01
1.549298396100898349e+40,2.774077589279321243e-01
1.550726295708501981e+40,2.770077753196763526e-01
1.552155511329427347e+40,2.766077217485060080e-01
1.553586044176517912e+40,2.762075992507839750e-01
1.555017895463836462e+40,2.758074088629882126e-01
1.556451066406462735e+40,2.754071516218363769e-01
1.557885558220698688e+40,2.750068285641411037e-01
1.559321372123864923e+40,2.746064407269636631e-01
1.560758509334480570e+40,2.742059891474763478e-01
1.562196971072187608e+40,2.738054748630521229e-01
1.563636758557676155e+40,2.734048989111979577e-01
1.565077873012863148e+40,2.730042623296017323e-01
1.566520315660689001e+40,2.726035661561087009e-01
1.567964087725324329e+40,2.722028114286967893e-01
1.569409190431965159e+40,2.718019991855172846e-01
1.570855625007039171e+40,2.714011304648630274e-01
1.572303392678002118e+40,2.710002063051805132e-01
1.573752494673543336e+40,2.705992277450385841e-01
1.575202932223381929e+40,2.701981958231680081e-01
1.576654706558447859e+40,2.697971115784379981e-01
1.578107818910804817e+40,2.693959760498320644e-01
1.579562270513575517e+40,2.689947902764948107e-01
1.581018062601121818e+40,2.685935552976655982e-01
1.582475196408840179e+40,2.681922721527608133e-01
1.583933673173368869e+40,2.677909418812722264e-01
1.585393494132382690e+40,2.673895655228487045e-01
1.586854660524800425e+40,2.669881441172236025e-01
1.588317173590578845e+40,2.665866787042960317e-01
1.589781034570895976e+40,2.661851703240370459e-01
1.591246244708073488e+40,2.657836200165357710e-01
1.592712805245499807e+40,2.653820288220043455e-01
1.594180717427813630e+40,2.649803977807534405e-01
1.595649982500696475e+40,2.645787279332044162e-01
1.597120601711082304e+40,2.641770203198576250e-01
1.598592576306949835e+40,2.637752759813326575e-01
1.600065907537532893e+40,2.633734959583369784e-01
